K,N,h,l2phi,relL2phi,l2u,relL2u,l2divu_f
12,7,0.16666666666666666,4.742199299331269e-07,2.5495695310078365e-09,2.303799438436191e-06,1.4569542125221456e-09,3.594715166888766e-12
12,8,0.16666666666666666,3.298065739065059e-07,1.7731536337510908e-09,1.7458888923698474e-06,1.1041239675188525e-09,6.118227639886013e-12
12,9,0.16666666666666666,3.2902330711046744e-07,1.7689425219192633e-09,1.7246218360131216e-06,1.0906743907762218e-09,5.289145238746012e-12
12,10,0.16666666666666666,3.2951656306052244e-07,1.7715944356450864e-09,1.7242258248186171e-06,1.090423947891128e-09,4.886572404361588e-12
12,11,0.16666666666666666,3.2951656305980505e-07,1.7715944356412295e-09,2.120331977032204e-06,1.3409268855362826e-09,7.82260468143492e-12
12,12,0.16666666666666666,3.295165630598031e-07,1.771594435641219e-09,1.724225937827121e-06,1.0904240193592485e-09,9.618802829574126e-12
12,13,0.16666666666666666,3.295165630598031e-07,1.771594435641219e-09,1.724225937827121e-06,1.0904240193592485e-09,9.146556042971762e-12
12,14,0.16666666666666666,3.295165630598031e-07,1.771594435641219e-09,1.724225937827121e-06,1.0904240193592485e-09,8.636170381200534e-12
12,15,0.16666666666666666,3.295165630598031e-07,1.771594435641219e-09,1.724225937827121e-06,1.0904240193592485e-09,8.918100609747358e-12
12,16,0.16666666666666666,3.2951656305980315e-07,1.7715944356412193e-09,1.724226681892015e-06,1.090424489916044e-09,0.0
12,17,0.16666666666666666,3.295165630598031e-07,1.771594435641219e-09,1.7242259835718712e-06,1.090424048288853e-09,0.0
12,18,0.16666666666666666,3.295165630598031e-07,1.771594435641219e-09,1.7242259378271212e-06,1.0904240193592485e-09,0.0
12,19,0.16666666666666666,3.295165630598033e-07,1.7715944356412202e-09,1.724225937827121e-06,1.0904240193592485e-09,0.0
12,20,0.16666666666666666,3.295165630598031e-07,1.771594435641219e-09,1.724225937827121e-06,1.0904240193592485e-09,0.0
11,2,0.18181818181818182,0.7591368521505579,0.004452415561369846,4.446724480388391,0.0030598900473191456,2.18361378197939e-12
11,3,0.18181818181818182,0.07249109390086743,0.0004251677067587973,0.33266221612730307,0.00022891227210869555,1.9276557455763724e-12
11,4,0.18181818181818182,0.005208816341143159,3.055024251282661e-05,0.029913486672584873,2.0584135705673778e-05,1.9157992366847234e-12
11,5,0.18181818181818182,0.0002990689708651996,1.7540702128092585e-06,0.0013841008280243592,9.524305737485246e-07,2.411904277188991e-12
11,6,0.18181818181818182,1.4305399143164297e-05,8.390263438824515e-08,8.164694465138268e-05,5.6183079125910226e-08,2.6865001653056957e-12
11,7,0.18181818181818182,6.548569717580598e-07,3.840803358797889e-09,3.1614091779808214e-06,2.175435991564289e-09,3.148465912124552e-12
11,8,0.18181818181818182,2.702967519071768e-07,1.5853181952238518e-09,1.6207331517196384e-06,1.1152625403663315e-09,3.683747574703195e-12
11,9,0.18181818181818182,2.688597359777828e-07,1.5768899492918506e-09,1.607330634631226e-06,1.1060399701736588e-09,4.144107854048906e-12
11,10,0.18181818181818182,2.6896123179051257e-07,1.577485232651803e-09,1.6074362361011624e-06,1.1061126368945824e-09,4.54883979267056e-12
11,11,0.18181818181818182,2.689974783267531e-07,1.5776978223074706e-09,1.9497231010008945e-06,1.3416478439563169e-09,7.016092995718622e-12
11,12,0.18181818181818182,2.6899747832674963e-07,1.5776978223074501e-09,1.607436241409206e-06,1.1061126405471653e-09,5.9544207996232164e-12
11,13,0.18181818181818182,2.6899747832674963e-07,1.5776978223074501e-09,1.607436241409206e-06,1.1061126405471653e-09,5.7562451535138086e-12
11,14,0.18181818181818182,2.689974783267497e-07,1.5776978223074504e-09,1.607436241409206e-06,1.1061126405471653e-09,7.417102630778859e-12
11,15,0.18181818181818182,2.6899747832674963e-07,1.5776978223074501e-09,1.6074690311726692e-06,1.106135203912923e-09,8.117485335926924e-12
11,16,0.18181818181818182,2.689974783267501e-07,1.5776978223074528e-09,1.6074665026652962e-06,1.1061334639907445e-09,0.0
11,17,0.18181818181818182,2.689974783267497e-07,1.5776978223074504e-09,1.6074150655614365e-06,1.1060980689751871e-09,0.0
11,18,0.18181818181818182,2.689974783267497e-07,1.5776978223074504e-09,1.607436241409206e-06,1.1061126405471653e-09,0.0
