K,N,h,l2phi,relL2phi,l2u,relL2u,l2divu_f
10,12,0.2,3.4891361988067095e-06,4.222445151181245e-08,2.1826798375256836e-05,1.6185592181032655e-08,8.323516758403769e-10
10,13,0.2,3.477211507026292e-06,4.208014256507436e-08,2.1820909537368765e-05,1.618122533222424e-08,9.071270071812067e-10
10,14,0.2,3.4763173212780734e-06,4.206932140458738e-08,2.182510740811838e-05,1.618433824978612e-08,1.1436890264273582e-09
10,15,0.2,3.4755719881216613e-06,4.206030161231506e-08,2.1824530463034575e-05,1.61839104180136e-08,1.3202367647730528e-09
10,16,0.2,3.4760057235191676e-06,4.206555054449123e-08,2.182689176034361e-05,1.61856614304436e-08,0.0
10,17,0.2,3.475595540916327e-06,4.206058664098109e-08,2.1823923489315463e-05,1.6183460318603083e-08,0.0
10,18,0.2,3.475595540915922e-06,4.2060586640976184e-08,2.182430249894085e-05,1.6183741371972604e-08,0.0
10,19,0.2,3.4755955409159252e-06,4.2060586640976224e-08,2.1824308855162934e-05,1.618374608540866e-08,0.0
10,20,0.2,3.4755955409158837e-06,4.206058664097572e-08,2.1822960326227196e-05,1.6182746088110708e-08,0.0
9,2,0.2222222222222222,40.687229565378715,0.5585314718738803,256.5176803643364,0.2111597188174062,1.4126327646631167e-11
9,3,0.2222222222222222,10.889230660026593,0.1494812523016822,45.537290948654935,0.037485297460850005,4.25609996578409e-11
9,4,0.2222222222222222,2.539290679175637,0.034857958521767256,8.694172052150131,0.007156851423553619,6.21566426199028e-11
9,5,0.2222222222222222,0.533328229107022,0.007321230862287697,1.7687051165593644,0.0014559591937410479,1.2332556767244056e-10
9,6,0.2222222222222222,0.10424655601990442,0.001431038264181165,0.28657577875592366,0.00023590288504103126,1.415743313348412e-10
9,7,0.2222222222222222,0.01670970315974798,0.00022938143491419108,0.05303667967070967,4.36586294962962e-05,2.0223127831197467e-10
